dataset,split,model_type,method,lambda,target_nfr,achieved_nfr,accuracy,pfr
steel-plates-fault,0,mlp,bcwi,,0.0,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.005,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.005,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.01,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.01,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.015,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.015,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.02,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.02,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.025,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.025,0.0,1.0,1.0
steel-plates-fault,0,mlp,projected_gd,,0.03,0.0,1.0,1.0
steel-plates-fault,0,mlp,bcwi,,0.03,0.0,1.0,1.0
steel-plates-fault,1,mlp,baseline,,,0.0,1.0,1.0
steel-plates-fault,1,mlp,confidence_drop,0.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,0.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,0.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,confidence_drop,0.5,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,0.5,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,0.5,,0.0,1.0,1.0
steel-plates-fault,1,mlp,confidence_drop,1.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,1.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,1.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,confidence_drop,2.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,2.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,2.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,confidence_drop,4.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,4.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,4.0,,0.0029069767441860465,0.9971509971509972,1.0
steel-plates-fault,1,mlp,confidence_drop,8.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,fixed_anchor,8.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,selective_distill,8.0,,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.0,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.0,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.005,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.005,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.01,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.01,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.015,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.015,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.02,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.02,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.025,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.025,0.0,1.0,1.0
steel-plates-fault,1,mlp,projected_gd,,0.03,0.0,1.0,1.0
steel-plates-fault,1,mlp,bcwi,,0.03,0.0,1.0,1.0
steel-plates-fault,2,mlp,baseline,,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,0.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,0.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,0.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,0.5,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,0.5,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,0.5,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,1.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,1.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,1.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,2.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,2.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,2.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,4.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,4.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,4.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,confidence_drop,8.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,fixed_anchor,8.0,,0.0,1.0,1.0
steel-plates-fault,2,mlp,selective_distill,8.0,,0.0,0.9971509971509972,0.9166666666666666
steel-plates-fault,2,mlp,projected_gd,,0.0,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.0,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.005,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.005,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.01,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.01,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.015,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.015,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.02,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.02,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.025,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.025,0.0,1.0,1.0
steel-plates-fault,2,mlp,projected_gd,,0.03,0.0,1.0,1.0
steel-plates-fault,2,mlp,bcwi,,0.03,0.0,1.0,1.0
steel-plates-fault,3,mlp,baseline,,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,0.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,0.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,0.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,0.5,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,0.5,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,0.5,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,1.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,1.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,1.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,2.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,2.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,2.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,4.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,4.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,4.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,confidence_drop,8.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,fixed_anchor,8.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,selective_distill,8.0,,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.0,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.0,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.005,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.005,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.01,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.01,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.015,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.015,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.02,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.02,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.025,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.025,0.0,1.0,1.0
steel-plates-fault,3,mlp,projected_gd,,0.03,0.0,1.0,1.0
steel-plates-fault,3,mlp,bcwi,,0.03,0.0,1.0,1.0
steel-plates-fault,4,mlp,baseline,,,0.0,1.0,1.0
steel-plates-fault,4,mlp,confidence_drop,0.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,0.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,0.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,confidence_drop,0.5,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,0.5,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,0.5,,0.0,1.0,1.0
steel-plates-fault,4,mlp,confidence_drop,1.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,1.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,1.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,confidence_drop,2.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,2.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,2.0,,0.0029585798816568047,0.9971509971509972,1.0
steel-plates-fault,4,mlp,confidence_drop,4.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,4.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,4.0,,0.005917159763313609,0.9943019943019943,1.0
steel-plates-fault,4,mlp,confidence_drop,8.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,fixed_anchor,8.0,,0.0,1.0,1.0
steel-plates-fault,4,mlp,selective_distill,8.0,,0.008875739644970414,0.9914529914529915,1.0
steel-plates-fault,4,mlp,projected_gd,,0.0,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.0,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.005,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.005,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.01,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.01,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.015,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.015,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.02,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.02,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.025,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.025,0.0,1.0,1.0
steel-plates-fault,4,mlp,projected_gd,,0.03,0.0,1.0,1.0
steel-plates-fault,4,mlp,bcwi,,0.03,0.0,1.0,1.0
steel-plates-fault,0,logreg,baseline,,,0.18461538461538463,0.8034188034188035,0.7692307692307693
steel-plates-fault,0,logreg,confidence_drop,0.0,,0.11538461538461539,0.8689458689458689,0.8241758241758241
steel-plates-fault,0,logreg,fixed_anchor,0.0,,0.046153846153846156,0.905982905982906,0.7692307692307693
steel-plates-fault,0,logreg,selective_distill,0.0,,0.1,0.8632478632478633,0.7582417582417582
steel-plates-fault,0,logreg,confidence_drop,0.5,,0.11538461538461539,0.8717948717948718,0.8351648351648352
steel-plates-fault,0,logreg,fixed_anchor,0.5,,0.026923076923076925,0.9116809116809117,0.7362637362637363
steel-plates-fault,0,logreg,selective_distill,0.5,,0.11153846153846154,0.8603988603988604,0.7802197802197802
steel-plates-fault,0,logreg,confidence_drop,1.0,,0.12307692307692308,0.8689458689458689,0.8461538461538461
steel-plates-fault,0,logreg,fixed_anchor,1.0,,0.026923076923076925,0.9002849002849003,0.6923076923076923
steel-plates-fault,0,logreg,selective_distill,1.0,,0.11153846153846154,0.8603988603988604,0.7802197802197802
steel-plates-fault,0,logreg,confidence_drop,2.0,,0.11923076923076924,0.8746438746438746,0.8571428571428571
steel-plates-fault,0,logreg,fixed_anchor,2.0,,0.023076923076923078,0.8974358974358975,0.6703296703296703
steel-plates-fault,0,logreg,selective_distill,2.0,,0.07307692307692308,0.8888888888888888,0.7802197802197802
steel-plates-fault,0,logreg,confidence_drop,4.0,,0.12307692307692308,0.8689458689458689,0.8461538461538461
steel-plates-fault,0,logreg,fixed_anchor,4.0,,0.019230769230769232,0.8888888888888888,0.6263736263736264
steel-plates-fault,0,logreg,selective_distill,4.0,,0.05384615384615385,0.9002849002849003,0.7692307692307693
steel-plates-fault,0,logreg,confidence_drop,8.0,,0.11538461538461539,0.8746438746438746,0.8461538461538461
steel-plates-fault,0,logreg,fixed_anchor,8.0,,0.023076923076923078,0.8660968660968661,0.5494505494505495
steel-plates-fault,0,logreg,selective_distill,8.0,,0.019230769230769232,0.9287749287749287,0.7802197802197802
steel-plates-fault,0,logreg,projected_gd,,0.0,0.0,0.7407407407407407,0.0
steel-plates-fault,0,logreg,bcwi,,0.0,0.007692307692307693,0.7977207977207977,0.24175824175824176
steel-plates-fault,0,logreg,projected_gd,,0.005,0.0,0.7407407407407407,0.0
steel-plates-fault,0,logreg,bcwi,,0.005,0.007692307692307693,0.7977207977207977,0.24175824175824176
steel-plates-fault,0,logreg,projected_gd,,0.01,0.0,0.7407407407407407,0.0
steel-plates-fault,0,logreg,bcwi,,0.01,0.007692307692307693,0.7977207977207977,0.24175824175824176
steel-plates-fault,0,logreg,projected_gd,,0.015,0.0,0.7407407407407407,0.0
steel-plates-fault,0,logreg,bcwi,,0.015,0.023076923076923078,0.8746438746438746,0.5824175824175825
steel-plates-fault,0,logreg,projected_gd,,0.02,0.0,0.7407407407407407,0.0
steel-plates-fault,0,logreg,bcwi,,0.02,0.023076923076923078,0.8746438746438746,0.5824175824175825
steel-plates-fault,0,logreg,projected_gd,,0.025,0.03076923076923077,0.811965811965812,0.3626373626373626
steel-plates-fault,0,logreg,bcwi,,0.025,0.046153846153846156,0.9088319088319088,0.7802197802197802
steel-plates-fault,0,logreg,projected_gd,,0.03,0.03076923076923077,0.811965811965812,0.3626373626373626
steel-plates-fault,0,logreg,bcwi,,0.03,0.046153846153846156,0.9088319088319088,0.7802197802197802
steel-plates-fault,1,logreg,baseline,,,0.10043668122270742,0.8547008547008547,0.7704918032786885
steel-plates-fault,1,logreg,confidence_drop,0.0,,0.09606986899563319,0.8888888888888888,0.860655737704918
steel-plates-fault,1,logreg,fixed_anchor,0.0,,0.09170305676855896,0.8433048433048433,0.7213114754098361
steel-plates-fault,1,logreg,selective_distill,0.0,,0.13100436681222707,0.8347578347578347,0.7704918032786885
steel-plates-fault,1,logreg,confidence_drop,0.5,,0.10480349344978165,0.8803418803418803,0.8524590163934426
steel-plates-fault,1,logreg,fixed_anchor,0.5,,0.07860262008733625,0.8404558404558404,0.6885245901639344
steel-plates-fault,1,logreg,selective_distill,0.5,,0.11353711790393013,0.8547008547008547,0.7950819672131147
steel-plates-fault,1,logreg,confidence_drop,1.0,,0.1091703056768559,0.8717948717948718,0.8360655737704918
steel-plates-fault,1,logreg,fixed_anchor,1.0,,0.06986899563318777,0.8376068376068376,0.6639344262295082
steel-plates-fault,1,logreg,selective_distill,1.0,,0.11353711790393013,0.8547008547008547,0.7950819672131147
steel-plates-fault,1,logreg,confidence_drop,2.0,,0.11790393013100436,0.8632478632478633,0.8278688524590164
steel-plates-fault,1,logreg,fixed_anchor,2.0,,0.05240174672489083,0.8376068376068376,0.6311475409836066
steel-plates-fault,1,logreg,selective_distill,2.0,,0.09606986899563319,0.8746438746438746,0.819672131147541
steel-plates-fault,1,logreg,confidence_drop,4.0,,0.14847161572052403,0.8404558404558404,0.819672131147541
steel-plates-fault,1,logreg,fixed_anchor,4.0,,0.048034934497816595,0.8290598290598291,0.5983606557377049
steel-plates-fault,1,logreg,selective_distill,4.0,,0.08296943231441048,0.8831908831908832,0.819672131147541
steel-plates-fault,1,logreg,confidence_drop,8.0,,0.16593886462882096,0.8262108262108262,0.8114754098360656
steel-plates-fault,1,logreg,fixed_anchor,8.0,,0.048034934497816595,0.811965811965812,0.5491803278688525
steel-plates-fault,1,logreg,selective_distill,8.0,,0.06986899563318777,0.8803418803418803,0.7868852459016393
steel-plates-fault,1,logreg,projected_gd,,0.0,0.004366812227074236,0.6638176638176638,0.040983606557377046
steel-plates-fault,1,logreg,bcwi,,0.0,0.004366812227074236,0.6581196581196581,0.02459016393442623
steel-plates-fault,1,logreg,projected_gd,,0.005,0.004366812227074236,0.6638176638176638,0.040983606557377046
steel-plates-fault,1,logreg,bcwi,,0.005,0.004366812227074236,0.6581196581196581,0.02459016393442623
steel-plates-fault,1,logreg,projected_gd,,0.01,0.004366812227074236,0.6638176638176638,0.040983606557377046
steel-plates-fault,1,logreg,bcwi,,0.01,0.004366812227074236,0.6581196581196581,0.02459016393442623
steel-plates-fault,1,logreg,projected_gd,,0.015,0.004366812227074236,0.6695156695156695,0.05737704918032787
steel-plates-fault,1,logreg,bcwi,,0.015,0.013100436681222707,0.6609686609686609,0.04918032786885246
steel-plates-fault,1,logreg,projected_gd,,0.02,0.004366812227074236,0.6695156695156695,0.05737704918032787
steel-plates-fault,1,logreg,bcwi,,0.02,0.013100436681222707,0.6609686609686609,0.04918032786885246
steel-plates-fault,1,logreg,projected_gd,,0.025,0.004366812227074236,0.6695156695156695,0.05737704918032787
steel-plates-fault,1,logreg,bcwi,,0.025,0.013100436681222707,0.6609686609686609,0.04918032786885246
steel-plates-fault,1,logreg,projected_gd,,0.03,0.017467248908296942,0.6752136752136753,0.09836065573770492
steel-plates-fault,1,logreg,bcwi,,0.03,0.013100436681222707,0.6609686609686609,0.04918032786885246
steel-plates-fault,2,logreg,baseline,,,0.06060606060606061,0.8831908831908832,0.7126436781609196
steel-plates-fault,2,logreg,confidence_drop,0.0,,0.08333333333333333,0.8319088319088319,0.5747126436781609
steel-plates-fault,2,logreg,fixed_anchor,0.0,,0.10227272727272728,0.8262108262108262,0.6091954022988506
steel-plates-fault,2,logreg,selective_distill,0.0,,0.06818181818181818,0.905982905982906,0.8275862068965517
steel-plates-fault,2,logreg,confidence_drop,0.5,,0.07575757575757576,0.8433048433048433,0.5977011494252874
steel-plates-fault,2,logreg,fixed_anchor,0.5,,0.08712121212121213,0.8262108262108262,0.5632183908045977
steel-plates-fault,2,logreg,selective_distill,0.5,,0.056818181818181816,0.9173789173789174,0.8390804597701149
steel-plates-fault,2,logreg,confidence_drop,1.0,,0.07954545454545454,0.8461538461538461,0.6206896551724138
steel-plates-fault,2,logreg,fixed_anchor,1.0,,0.08333333333333333,0.8319088319088319,0.5747126436781609
steel-plates-fault,2,logreg,selective_distill,1.0,,0.05303030303030303,0.9173789173789174,0.8275862068965517
steel-plates-fault,2,logreg,confidence_drop,2.0,,0.06060606060606061,0.8575498575498576,0.6091954022988506
steel-plates-fault,2,logreg,fixed_anchor,2.0,,0.06818181818181818,0.8319088319088319,0.5287356321839081
steel-plates-fault,2,logreg,selective_distill,2.0,,0.041666666666666664,0.9230769230769231,0.8160919540229885
steel-plates-fault,2,logreg,confidence_drop,4.0,,0.07196969696969698,0.8518518518518519,0.6206896551724138
steel-plates-fault,2,logreg,fixed_anchor,4.0,,0.07196969696969698,0.8290598290598291,0.5287356321839081
steel-plates-fault,2,logreg,selective_distill,4.0,,0.03787878787878788,0.9230769230769231,0.8045977011494253
steel-plates-fault,2,logreg,confidence_drop,8.0,,0.06439393939393939,0.8632478632478633,0.6436781609195402
steel-plates-fault,2,logreg,fixed_anchor,8.0,,0.07575757575757576,0.8233618233618234,0.5172413793103449
steel-plates-fault,2,logreg,selective_distill,8.0,,0.03409090909090909,0.9259259259259259,0.8045977011494253
steel-plates-fault,2,logreg,projected_gd,,0.0,0.0,0.7692307692307693,0.06896551724137931
steel-plates-fault,2,logreg,bcwi,,0.0,0.007575757575757576,0.7578347578347578,0.04597701149425287
steel-plates-fault,2,logreg,projected_gd,,0.005,0.0,0.7692307692307693,0.06896551724137931
steel-plates-fault,2,logreg,bcwi,,0.005,0.007575757575757576,0.7578347578347578,0.04597701149425287
steel-plates-fault,2,logreg,projected_gd,,0.01,0.0,0.7692307692307693,0.06896551724137931
steel-plates-fault,2,logreg,bcwi,,0.01,0.007575757575757576,0.7578347578347578,0.04597701149425287
steel-plates-fault,2,logreg,projected_gd,,0.015,0.003787878787878788,0.8603988603988604,0.4482758620689655
steel-plates-fault,2,logreg,bcwi,,0.015,0.01893939393939394,0.7977207977207977,0.2413793103448276
steel-plates-fault,2,logreg,projected_gd,,0.02,0.003787878787878788,0.8603988603988604,0.4482758620689655
steel-plates-fault,2,logreg,bcwi,,0.02,0.01893939393939394,0.7977207977207977,0.2413793103448276
steel-plates-fault,2,logreg,projected_gd,,0.025,0.003787878787878788,0.9401709401709402,0.7701149425287356
steel-plates-fault,2,logreg,bcwi,,0.025,0.07954545454545454,0.7977207977207977,0.42528735632183906
steel-plates-fault,2,logreg,projected_gd,,0.03,0.003787878787878788,0.9401709401709402,0.7701149425287356
steel-plates-fault,2,logreg,bcwi,,0.03,0.07954545454545454,0.7977207977207977,0.42528735632183906
steel-plates-fault,3,logreg,baseline,,,0.1524163568773234,0.8319088319088319,0.7804878048780488
