dataset,split,method,model_type,lambda,target_nfr,achieved_nfr,accuracy,pfr
mfeat-pixel,4,bcwi,logreg,,0.025,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,4,projected_gd,logreg,,0.03,0.0030211480362537764,0.9638888888888889,0.5862068965517241
mfeat-pixel,4,bcwi,logreg,,0.03,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,5,baseline,logreg,,,0.006042296072507553,0.9472222222222222,0.41379310344827586
mfeat-pixel,5,confidence_drop,logreg,0.0,,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,5,fixed_anchor,logreg,0.0,,0.0,0.9583333333333334,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,0.0,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,confidence_drop,logreg,0.5,,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,5,fixed_anchor,logreg,0.5,,0.0,0.9583333333333334,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,0.5,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,confidence_drop,logreg,1.0,,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,5,fixed_anchor,logreg,1.0,,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,1.0,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,confidence_drop,logreg,2.0,,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,5,fixed_anchor,logreg,2.0,,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,2.0,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,confidence_drop,logreg,4.0,,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,5,fixed_anchor,logreg,4.0,,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,4.0,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,confidence_drop,logreg,8.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,fixed_anchor,logreg,8.0,,0.0030211480362537764,0.9555555555555556,0.4827586206896552
mfeat-pixel,5,selective_distill,logreg,8.0,,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.0,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,bcwi,logreg,,0.0,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.005,0.0,0.9555555555555556,0.4482758620689655
mfeat-pixel,5,bcwi,logreg,,0.005,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.01,0.0030211480362537764,0.9583333333333334,0.5172413793103449
mfeat-pixel,5,bcwi,logreg,,0.01,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.015,0.0030211480362537764,0.9583333333333334,0.5172413793103449
mfeat-pixel,5,bcwi,logreg,,0.015,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.02,0.0030211480362537764,0.9583333333333334,0.5172413793103449
mfeat-pixel,5,bcwi,logreg,,0.02,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.025,0.0030211480362537764,0.9583333333333334,0.5172413793103449
mfeat-pixel,5,bcwi,logreg,,0.025,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,5,projected_gd,logreg,,0.03,0.0030211480362537764,0.9583333333333334,0.5172413793103449
mfeat-pixel,5,bcwi,logreg,,0.03,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,6,baseline,logreg,,,0.0030303030303030303,0.9416666666666667,0.3333333333333333
mfeat-pixel,6,confidence_drop,logreg,0.0,,0.0,0.9527777777777777,0.43333333333333335
mfeat-pixel,6,fixed_anchor,logreg,0.0,,0.0,0.95,0.4
mfeat-pixel,6,selective_distill,logreg,0.0,,0.0030303030303030303,0.9472222222222222,0.4
mfeat-pixel,6,confidence_drop,logreg,0.5,,0.0,0.9527777777777777,0.43333333333333335
mfeat-pixel,6,fixed_anchor,logreg,0.5,,0.0,0.95,0.4
mfeat-pixel,6,selective_distill,logreg,0.5,,0.0030303030303030303,0.9444444444444444,0.36666666666666664
mfeat-pixel,6,confidence_drop,logreg,1.0,,0.0,0.9527777777777777,0.43333333333333335
mfeat-pixel,6,fixed_anchor,logreg,1.0,,0.0,0.95,0.4
mfeat-pixel,6,selective_distill,logreg,1.0,,0.0030303030303030303,0.9444444444444444,0.36666666666666664
mfeat-pixel,6,confidence_drop,logreg,2.0,,0.0,0.9527777777777777,0.43333333333333335
mfeat-pixel,6,fixed_anchor,logreg,2.0,,0.0,0.95,0.4
mfeat-pixel,6,selective_distill,logreg,2.0,,0.0030303030303030303,0.9472222222222222,0.4
mfeat-pixel,6,confidence_drop,logreg,4.0,,0.0,0.95,0.4
mfeat-pixel,6,fixed_anchor,logreg,4.0,,0.0,0.9444444444444444,0.3333333333333333
mfeat-pixel,6,selective_distill,logreg,4.0,,0.0030303030303030303,0.9472222222222222,0.4
mfeat-pixel,6,confidence_drop,logreg,8.0,,0.0,0.9527777777777777,0.43333333333333335
mfeat-pixel,6,fixed_anchor,logreg,8.0,,0.0,0.9444444444444444,0.3333333333333333
mfeat-pixel,6,selective_distill,logreg,8.0,,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,projected_gd,logreg,,0.0,0.0030303030303030303,0.9527777777777777,0.4666666666666667
mfeat-pixel,6,bcwi,logreg,,0.0,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.005,0.0030303030303030303,0.9527777777777777,0.4666666666666667
mfeat-pixel,6,bcwi,logreg,,0.005,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.01,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,bcwi,logreg,,0.01,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.015,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,bcwi,logreg,,0.015,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.02,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,bcwi,logreg,,0.02,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.025,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,bcwi,logreg,,0.025,0.0,0.95,0.4
mfeat-pixel,6,projected_gd,logreg,,0.03,0.0030303030303030303,0.95,0.43333333333333335
mfeat-pixel,6,bcwi,logreg,,0.03,0.0,0.95,0.4
mfeat-pixel,7,baseline,logreg,,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,confidence_drop,logreg,0.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,0.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,selective_distill,logreg,0.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,confidence_drop,logreg,0.5,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,0.5,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,selective_distill,logreg,0.5,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,confidence_drop,logreg,1.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,1.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,selective_distill,logreg,1.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,confidence_drop,logreg,2.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,2.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,selective_distill,logreg,2.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,confidence_drop,logreg,4.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,4.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,selective_distill,logreg,4.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,confidence_drop,logreg,8.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,fixed_anchor,logreg,8.0,,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,selective_distill,logreg,8.0,,0.002932551319648094,0.9666666666666667,0.42105263157894735
mfeat-pixel,7,projected_gd,logreg,,0.0,0.0,0.9527777777777777,0.10526315789473684
mfeat-pixel,7,bcwi,logreg,,0.0,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.005,0.0,0.9527777777777777,0.10526315789473684
mfeat-pixel,7,bcwi,logreg,,0.005,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.01,0.002932551319648094,0.9722222222222222,0.5263157894736842
mfeat-pixel,7,bcwi,logreg,,0.01,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.015,0.002932551319648094,0.9722222222222222,0.5263157894736842
mfeat-pixel,7,bcwi,logreg,,0.015,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.02,0.002932551319648094,0.9722222222222222,0.5263157894736842
mfeat-pixel,7,bcwi,logreg,,0.02,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.025,0.002932551319648094,0.9722222222222222,0.5263157894736842
mfeat-pixel,7,bcwi,logreg,,0.025,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,7,projected_gd,logreg,,0.03,0.002932551319648094,0.9722222222222222,0.5263157894736842
mfeat-pixel,7,bcwi,logreg,,0.03,0.002932551319648094,0.9694444444444444,0.47368421052631576
mfeat-pixel,8,baseline,logreg,,,0.006042296072507553,0.95,0.4482758620689655
mfeat-pixel,8,confidence_drop,logreg,0.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,0.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,selective_distill,logreg,0.0,,0.006042296072507553,0.9527777777777777,0.4827586206896552
mfeat-pixel,8,confidence_drop,logreg,0.5,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,0.5,,0.00906344410876133,0.9472222222222222,0.4482758620689655
mfeat-pixel,8,selective_distill,logreg,0.5,,0.006042296072507553,0.95,0.4482758620689655
mfeat-pixel,8,confidence_drop,logreg,1.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,1.0,,0.00906344410876133,0.9472222222222222,0.4482758620689655
mfeat-pixel,8,selective_distill,logreg,1.0,,0.006042296072507553,0.95,0.4482758620689655
mfeat-pixel,8,confidence_drop,logreg,2.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,2.0,,0.00906344410876133,0.95,0.4827586206896552
mfeat-pixel,8,selective_distill,logreg,2.0,,0.006042296072507553,0.95,0.4482758620689655
mfeat-pixel,8,confidence_drop,logreg,4.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,4.0,,0.00906344410876133,0.95,0.4827586206896552
mfeat-pixel,8,selective_distill,logreg,4.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,confidence_drop,logreg,8.0,,0.006042296072507553,0.95,0.4482758620689655
mfeat-pixel,8,fixed_anchor,logreg,8.0,,0.00906344410876133,0.9472222222222222,0.4482758620689655
mfeat-pixel,8,selective_distill,logreg,8.0,,0.0030211480362537764,0.9527777777777777,0.4482758620689655
mfeat-pixel,8,projected_gd,logreg,,0.0,0.006042296072507553,0.9527777777777777,0.4827586206896552
mfeat-pixel,8,bcwi,logreg,,0.0,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.005,0.006042296072507553,0.9527777777777777,0.4827586206896552
mfeat-pixel,8,bcwi,logreg,,0.005,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.01,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,8,bcwi,logreg,,0.01,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.015,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,8,bcwi,logreg,,0.015,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.02,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,8,bcwi,logreg,,0.02,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.025,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,8,bcwi,logreg,,0.025,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,8,projected_gd,logreg,,0.03,0.006042296072507553,0.9583333333333334,0.5517241379310345
mfeat-pixel,8,bcwi,logreg,,0.03,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,baseline,logreg,,,0.0030211480362537764,0.95,0.41379310344827586
mfeat-pixel,9,confidence_drop,logreg,0.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,fixed_anchor,logreg,0.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,0.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,confidence_drop,logreg,0.5,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,fixed_anchor,logreg,0.5,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,0.5,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,confidence_drop,logreg,1.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,fixed_anchor,logreg,1.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,1.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,confidence_drop,logreg,2.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,fixed_anchor,logreg,2.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,2.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,confidence_drop,logreg,4.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,fixed_anchor,logreg,4.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,4.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,confidence_drop,logreg,8.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,fixed_anchor,logreg,8.0,,0.0030211480362537764,0.9444444444444444,0.3448275862068966
mfeat-pixel,9,selective_distill,logreg,8.0,,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.0,0.006042296072507553,0.9527777777777777,0.4827586206896552
mfeat-pixel,9,bcwi,logreg,,0.0,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.005,0.006042296072507553,0.9527777777777777,0.4827586206896552
mfeat-pixel,9,bcwi,logreg,,0.005,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.01,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,9,bcwi,logreg,,0.01,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.015,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,9,bcwi,logreg,,0.015,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.02,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,9,bcwi,logreg,,0.02,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.025,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,9,bcwi,logreg,,0.025,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-pixel,9,projected_gd,logreg,,0.03,0.006042296072507553,0.9555555555555556,0.5172413793103449
mfeat-pixel,9,bcwi,logreg,,0.03,0.0030211480362537764,0.9472222222222222,0.3793103448275862
mfeat-zernike,0,baseline,logreg,,,0.09205020920502092,0.7666666666666667,0.48760330578512395
mfeat-zernike,0,confidence_drop,logreg,0.0,,0.1087866108786611,0.75,0.47107438016528924
mfeat-zernike,0,fixed_anchor,logreg,0.0,,0.08786610878661087,0.7666666666666667,0.4793388429752066
mfeat-zernike,0,selective_distill,logreg,0.0,,0.0794979079497908,0.7722222222222223,0.4793388429752066
mfeat-zernike,0,confidence_drop,logreg,0.5,,0.11715481171548117,0.7472222222222222,0.4793388429752066
mfeat-zernike,0,fixed_anchor,logreg,0.5,,0.09205020920502092,0.7555555555555555,0.45454545454545453
mfeat-zernike,0,selective_distill,logreg,0.5,,0.0794979079497908,0.7694444444444445,0.47107438016528924
mfeat-zernike,0,confidence_drop,logreg,1.0,,0.11715481171548117,0.75,0.48760330578512395
mfeat-zernike,0,fixed_anchor,logreg,1.0,,0.08368200836820083,0.7527777777777778,0.4297520661157025
mfeat-zernike,0,selective_distill,logreg,1.0,,0.0794979079497908,0.7694444444444445,0.47107438016528924
mfeat-zernike,0,confidence_drop,logreg,2.0,,0.11715481171548117,0.7555555555555555,0.5041322314049587
mfeat-zernike,0,fixed_anchor,logreg,2.0,,0.08368200836820083,0.7583333333333333,0.4462809917355372
mfeat-zernike,0,selective_distill,logreg,2.0,,0.0794979079497908,0.7694444444444445,0.47107438016528924
mfeat-zernike,0,confidence_drop,logreg,4.0,,0.1087866108786611,0.7611111111111111,0.5041322314049587
mfeat-zernike,0,fixed_anchor,logreg,4.0,,0.09623430962343096,0.75,0.4462809917355372
mfeat-zernike,0,selective_distill,logreg,4.0,,0.0794979079497908,0.7777777777777778,0.49586776859504134
mfeat-zernike,0,confidence_drop,logreg,8.0,,0.10460251046025104,0.7583333333333333,0.48760330578512395
mfeat-zernike,0,fixed_anchor,logreg,8.0,,0.100418410041841,0.7111111111111111,0.33884297520661155
mfeat-zernike,0,selective_distill,logreg,8.0,,0.0794979079497908,0.7777777777777778,0.49586776859504134
mfeat-zernike,0,projected_gd,logreg,,0.0,0.016736401673640166,0.6805555555555556,0.08264462809917356
mfeat-zernike,0,bcwi,logreg,,0.0,0.0041841004184100415,0.6666666666666666,0.01652892561983471
mfeat-zernike,0,projected_gd,logreg,,0.005,0.016736401673640166,0.6805555555555556,0.08264462809917356
mfeat-zernike,0,bcwi,logreg,,0.005,0.0041841004184100415,0.6666666666666666,0.01652892561983471
mfeat-zernike,0,projected_gd,logreg,,0.01,0.016736401673640166,0.6805555555555556,0.08264462809917356
mfeat-zernike,0,bcwi,logreg,,0.01,0.0041841004184100415,0.6666666666666666,0.01652892561983471
mfeat-zernike,0,projected_gd,logreg,,0.015,0.012552301255230125,0.6916666666666667,0.10743801652892562
mfeat-zernike,0,bcwi,logreg,,0.015,0.02092050209205021,0.7027777777777777,0.15702479338842976
mfeat-zernike,0,projected_gd,logreg,,0.02,0.012552301255230125,0.6916666666666667,0.10743801652892562
mfeat-zernike,0,bcwi,logreg,,0.02,0.02092050209205021,0.7027777777777777,0.15702479338842976
mfeat-zernike,0,projected_gd,logreg,,0.025,0.012552301255230125,0.6916666666666667,0.10743801652892562
mfeat-zernike,0,bcwi,logreg,,0.025,0.02092050209205021,0.7027777777777777,0.15702479338842976
mfeat-zernike,0,projected_gd,logreg,,0.03,0.02510460251046025,0.7305555555555555,0.24793388429752067
mfeat-zernike,0,bcwi,logreg,,0.03,0.02092050209205021,0.7222222222222222,0.21487603305785125
mfeat-zernike,1,baseline,logreg,,,0.05394190871369295,0.7527777777777778,0.36134453781512604
mfeat-zernike,1,confidence_drop,logreg,0.0,,0.06639004149377593,0.7444444444444445,0.36134453781512604
mfeat-zernike,1,fixed_anchor,logreg,0.0,,0.08713692946058091,0.7472222222222222,0.4117647058823529
mfeat-zernike,1,selective_distill,logreg,0.0,,0.07883817427385892,0.7444444444444445,0.3865546218487395
